1.000000000000000000e+04
1.000000000000000000e+04
9.997000000000000000e+03
9.999000000000000000e+03
9.998000000000000000e+03
9.999000000000000000e+03
9.999000000000000000e+03
9.996000000000000000e+03
1.000000000000000000e+04
9.997000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
9.998000000000000000e+03
9.999000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
1.000400000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
9.995000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
9.998000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
9.998000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
9.999000000000000000e+03
9.998000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
9.999000000000000000e+03
9.999000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
1.000100000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000300000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.998000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
9.998000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.997000000000000000e+03
9.999000000000000000e+03
1.000100000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
9.997000000000000000e+03
9.997000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
9.999000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
1.000100000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.997000000000000000e+03
9.999000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
9.999000000000000000e+03
9.999000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
9.997000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
9.999000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
9.999000000000000000e+03
1.000000000000000000e+04
9.997000000000000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
9.998000000000000000e+03
9.999000000000000000e+03
1.000000000000000000e+04
1.000100000000000000e+04
1.000000000000000000e+04
